"","Date","Irradiance","Energy","External_Temperature","Office_Temperature","Delta_Temperature","Day","Month","Hours","Working"
"19104",(08/16/18 18:00:00),470.070044757033,33.3,32.4456,25.9018,6.5438,5,8,18,1
"19105",(08/16/18 18:15:00),399.809936061381,32.15,32.4547,25.9043,6.5504,5,8,18,1
"19106",(08/16/18 18:30:00),331.446042199488,34.575,32.2666,25.8912,6.3754,5,8,18,1
"19107",(08/16/18 18:45:00),271.051221227621,37.75,32.2138,25.8306,6.3832,5,8,18,1
"19108",(08/16/18 19:00:00),212.730684143223,33.6,31.8905,25.7637,6.1268,5,8,19,1
"19109",(08/16/18 19:15:00),133.067551150895,25.075,31.8324,25.7062,6.1262,5,8,19,1
"19110",(08/16/18 19:30:00),90.3535166240409,28.225,31.4563,25.6899,5.7664,5,8,19,1
"19111",(08/16/18 19:45:00),27.7446483375959,7.625,30.6649,25.7649,4.9,5,8,19,1
"19112",(08/16/18 20:00:00),7.82450127877238,4.875,30.1736,25.8593,4.3143,5,8,20,1
"19113",(08/16/18 20:15:00),0.224028132992327,5,28.8714,25.9143,2.9571,5,8,20,1
"19114",(08/16/18 20:30:00),0,5.5,27.6716,25.9606,1.711,5,8,20,1
"19115",(08/16/18 20:45:00),0,6.375,27.2588,25.9931,1.2657,5,8,20,1
"19116",(08/16/18 21:00:00),0,6,26.1652,26.0187,0.1465,5,8,21,0
"19117",(08/16/18 21:15:00),0,6,25.9611,26.0312,-0.0701000000000001,5,8,21,0
"19118",(08/16/18 21:30:00),0,5.625,25.3364,26.0512,-0.7148,5,8,21,0
"19119",(08/16/18 21:45:00),0,5.75,24.5537,26.0606,-1.5069,5,8,21,0
"19120",(08/16/18 22:00:00),0,5.625,24.3425,26.0706,-1.7281,5,8,22,0
"19121",(08/16/18 22:15:00),0.005095907928389,5.375,23.7107,26.0737,-2.363,5,8,22,0
"19122",(08/16/18 22:30:00),0,5.375,23.5001,26.0737,-2.5736,5,8,22,0
"19123",(08/16/18 22:45:00),0,5.25,23.5107,26.0737,-2.563,5,8,22,0
"19124",(08/16/18 23:00:00),0,5.375,23.2389,26.0606,-2.8217,5,8,23,0
"19125",(08/16/18 23:15:00),0,5.375,22.889,26.0674,-3.1784,5,8,23,0
"19126",(08/16/18 23:30:00),0,5.375,22.6448,26.0574,-3.4126,5,8,23,0
"19127",(08/16/18 23:45:00),0,5.125,22.7597,26.0381,-3.2784,5,8,23,0
"19128",(08/17/18 00:00:00),0,5.25,22.6016,26.0287,-3.4271,6,8,0,0
"19129",(08/17/18 00:15:00),0,4.875,22.0168,26.0187,-4.0019,6,8,0,0
"19130",(08/17/18 00:30:00),0.004904092071611,4.875,22.02,26.0156,-3.9956,6,8,0,0
"19131",(08/17/18 00:45:00),0,4.875,21.8833,26.0125,-4.1292,6,8,0,0
"19132",(08/17/18 01:00:00),0,5,21.7571,26.0062,-4.2491,6,8,1,0
"19133",(08/17/18 01:15:00),0,5,21.3563,25.9962,-4.6399,6,8,1,0
"19134",(08/17/18 01:30:00),0,4.875,21.2457,25.9931,-4.7474,6,8,1,0
"19135",(08/17/18 01:45:00),0,5,20.9037,25.9831,-5.0794,6,8,1,0
"19136",(08/17/18 02:00:00),0,4.875,20.7396,25.9731,-5.2335,6,8,2,0
"19137",(08/17/18 02:15:00),0,4.875,20.5008,25.9599,-5.4591,6,8,2,0
"19138",(08/17/18 02:30:00),0,5.125,20.3727,25.9599,-5.5872,6,8,2,0
"19139",(08/17/18 02:45:00),0,4.875,20.2269,25.9468,-5.7199,6,8,2,0
"19140",(08/17/18 03:00:00),0,5,20.3717,25.9437,-5.572,6,8,3,0
"19141",(08/17/18 03:30:00),0,5.5,19.8442,25.9181,-6.0739,6,8,3,0
"19142",(08/17/18 03:45:00),0,5.625,19.9318,25.9018,-5.97,6,8,3,0
"19143",(08/17/18 04:00:00),0,5.625,19.6526,25.8956,-6.243,6,8,4,0
"19144",(08/17/18 04:15:00),0.004904092071611,5.875,19.6368,25.8793,-6.2425,6,8,4,0
"19145",(08/17/18 04:30:00),0,5.625,19.6377,25.8662,-6.2285,6,8,4,0
"19146",(08/17/18 04:45:00),0.014712276214834,5.625,19.5875,25.8531,-6.2656,6,8,4,0
"19147",(08/17/18 05:00:00),0.024520460358056,5.5,19.3076,25.8531,-6.5455,6,8,5,0
"19148",(08/17/18 05:15:00),0.014712276214834,5.625,19.4402,25.8531,-6.4129,6,8,5,0
"19149",(08/17/18 05:30:00),0.014712276214834,5.625,19.5099,25.8331,-6.3232,6,8,5,0
"19150",(08/17/18 05:45:00),0.004904092071611,5.625,19.2319,25.83,-6.5981,6,8,5,0
"19151",(08/17/18 06:00:00),0,5.625,19.2217,25.83,-6.6083,6,8,6,0
"19152",(08/17/18 06:15:00),0.162026854219949,5.125,19.1245,25.8237,-6.6992,6,8,6,0
"19153",(08/17/18 06:30:00),0.771751918158568,5.5,19.1523,25.8206,-6.6683,6,8,6,0
"19154",(08/17/18 06:45:00),4.55381074168798,36.375,19.061,25.6918,-6.6308,6,8,6,0
"19155",(08/17/18 07:00:00),12.4505818414322,39.75,19.0605,25.3543,-6.2938,6,8,7,0
"19156",(08/17/18 07:15:00),29.4969693094629,35.3,18.9399,25.1843,-6.2444,6,8,7,0
"19157",(08/17/18 07:30:00),46.5070012787724,37.675,19.1546,25.1931,-6.0385,6,8,7,0
"19158",(08/17/18 07:45:00),71.4338299232737,34.45,19.3971,25.2493,-5.8522,6,8,7,0
"19159",(08/17/18 08:00:00),121.366189258312,32.875,19.7429,25.3056,-5.5627,6,8,8,0
"19160",(08/17/18 08:15:00),162.657416879795,35.575,20.1838,25.3337,-5.1499,6,8,8,0
"19161",(08/17/18 08:30:00),215.56331202046,34.8,20.8321,25.3649,-4.5328,6,8,8,0
"19162",(08/17/18 08:45:00),270.096349104859,36.875,21.5232,25.3937,-3.8705,6,8,8,0
"19163",(08/17/18 09:00:00),331.597723785166,38.475,22.2385,25.4387,-3.2002,6,8,9,0
"19164",(08/17/18 09:15:00),388.85868286445,37.425,23.1498,25.4706,-2.3208,6,8,9,0
"19165",(08/17/18 09:30:00),446.573331202046,36.2,24.0972,25.5,-1.4028,6,8,9,0
"19166",(08/17/18 09:45:00),515.986828644501,37.65,25.4073,25.5293,-0.122,6,8,9,0
"19167",(08/17/18 10:00:00),561.925760869565,39.925,26.6551,25.585,1.0701,6,8,10,0
"19168",(08/17/18 10:15:00),593.969859335038,39.65,27.8828,25.6043,2.2785,6,8,10,0
"19169",(08/17/18 10:30:00),641.644616368286,40.85,28.8011,25.6075,3.1936,6,8,10,0
"19170",(08/17/18 10:45:00),692.107474424552,36.4,29.6982,25.6568,4.0414,6,8,10,0
"19171",(08/17/18 11:00:00),741.507544757033,38.2,29.5805,25.6825,3.898,6,8,11,0
"19172",(08/17/18 11:15:00),264.881777493606,37.475,29.6137,25.7125,3.9012,6,8,11,0
"19173",(08/17/18 11:30:00),762.403529411765,38.409,29.3452,25.7318,3.6134,6,8,11,0
"19174",(08/17/18 11:45:00),903.165434782609,36.885,30.1145,25.7475,4.367,6,8,11,0
"19175",(08/17/18 12:00:00),944.87966112532,36.913,30.7182,25.7731,4.9451,6,8,12,0
"19176",(08/17/18 12:15:00),964.316150895141,32.398,31.0101,25.7793,5.2308,6,8,12,0
"19177",(08/17/18 12:30:00),994.857576726343,36.143,31.1149,25.7793,5.3356,6,8,12,0
"19178",(08/17/18 12:45:00),1001.12384910486,36.863,31.2061,25.805,5.4011,6,8,12,0
"19179",(08/17/18 13:00:00),586.114072890026,37.518,31.3411,25.7918,5.5493,6,8,13,0
"19180",(08/17/18 13:15:00),747.432672634271,36.985,31.5131,25.8118,5.7013,6,8,13,0
"19181",(08/17/18 13:30:00),1053.98202046036,32.433,31.8938,25.8187,6.0751,6,8,13,0
"19182",(08/17/18 13:45:00),1122.6224168798,29.795,32.0988,25.8468,6.252,6,8,13,0
"19183",(08/17/18 14:00:00),963.650511508951,37.557,31.4697,25.8493,5.6204,6,8,14,0
"19184",(08/17/18 14:15:00),750.84476342711,38.326,31.7822,25.8424,5.9398,6,8,14,0
"19185",(08/17/18 14:30:00),1077.60794117647,36.396,32.1945,25.8525,6.342,6,8,14,0
"19186",(08/17/18 14:45:00),866.737327365729,28.607,31.7712,25.8718,5.8994,6,8,14,0
"19187",(08/17/18 15:00:00),918.389744245524,36.045,32.0468,25.8818,6.165,6,8,15,0
"19188",(08/17/18 15:15:00),313.474130434783,36.42,31.7104,25.8662,5.8442,6,8,15,0
"19189",(08/17/18 15:30:00),769.946023017903,38.203,31.5037,25.8768,5.6269,6,8,15,0
"19190",(08/17/18 15:45:00),857.575031969309,34.021,31.5582,25.865,5.6932,6,8,15,0
"19191",(08/17/18 16:00:00),832.381048593351,27.685,31.6472,25.8881,5.7591,6,8,16,0
"19192",(08/17/18 16:15:00),785.775658567775,33.02,31.5223,25.875,5.6473,6,8,16,0
"19193",(08/17/18 16:30:00),742.823510230179,36.375,31.816,25.8656,5.9504,6,8,16,0
"19194",(08/17/18 16:45:00),700.530875959079,33.983,32.1176,25.8725,6.2451,6,8,16,0
"19195",(08/17/18 17:00:00),635.380594629156,30.704,32.2293,25.875,6.3543,6,8,17,0
"19196",(08/17/18 17:15:00),594.079015345268,33.5,32.5071,25.8975,6.6096,6,8,17,0
"19197",(08/17/18 17:30:00),529.227295396419,36.175,32.6441,25.9,6.7441,6,8,17,0
"19198",(08/17/18 17:45:00),482.850703324808,34.95,32.5047,25.8937,6.611,6,8,17,0
"19199",(08/17/18 18:00:00),432.370230179028,33.75,32.692,25.8618,6.8302,6,8,18,0
"19200",(08/17/18 18:15:00),374.552097186701,27.975,32.8139,25.8643,6.9496,6,8,18,0
"19201",(08/17/18 18:30:00),312.704533248082,26.775,32.7848,25.8699,6.9149,6,8,18,0
"19202",(08/17/18 18:45:00),257.960639386189,26.2,32.521,25.8887,6.6323,6,8,18,0
"19203",(08/17/18 19:00:00),195.413689258312,26.6,32.442,25.8812,6.5608,6,8,19,0
"19204",(08/17/18 19:15:00),146.346483375959,35.2,32.153,25.84,6.313,6,8,19,0
"19205",(08/17/18 19:30:00),84.5887084398977,36.35,32.0087,25.78,6.2287,6,8,19,0
"19206",(08/17/18 19:45:00),25.4207033248082,7.5,31.562,25.84,5.722,6,8,19,0
"19207",(08/17/18 20:00:00),7.95154092071611,4.875,30.6036,25.905,4.6986,6,8,20,0
"19208",(08/17/18 20:15:00),0.050959079283888,5.25,28.746,25.9575,2.7885,6,8,20,0
"19209",(08/17/18 20:30:00),0,5.375,27.5212,26.0031,1.5181,6,8,20,0
"19210",(08/17/18 20:45:00),0,6.125,26.5661,26.0256,0.540499999999998,6,8,20,0
"19211",(08/17/18 21:00:00),0,6.125,26.677,26.0518,0.6252,6,8,21,0
"19212",(08/17/18 21:15:00),0,6,26.1422,26.0581,0.0840999999999994,6,8,21,0
"19213",(08/17/18 21:30:00),0,5.625,26.1874,26.0712,0.116199999999999,6,8,21,0
"19214",(08/17/18 21:45:00),0,5.75,26.0761,26.0712,0.00489999999999924,6,8,21,0
"19215",(08/17/18 22:00:00),0,5.75,25.5063,26.0743,-0.568000000000001,6,8,22,0
"19216",(08/17/18 22:15:00),0,5.375,25.0386,26.0874,-1.0488,6,8,22,0
"19217",(08/17/18 22:30:00),0,5.375,24.8623,26.0874,-1.2251,6,8,22,0
"19218",(08/17/18 22:45:00),0,5.25,24.7958,26.0874,-1.2916,6,8,22,0
"19219",(08/17/18 23:00:00),0,5.25,24.6118,26.0874,-1.4756,6,8,23,0
"19220",(08/17/18 23:15:00),0,5.25,24.0518,26.0874,-2.0356,6,8,23,0
"19221",(08/17/18 23:30:00),0,5.375,23.7942,26.0974,-2.3032,6,8,23,0
"19222",(08/17/18 23:45:00),0,5.125,23.8762,26.0943,-2.2181,6,8,23,0
"19223",(08/18/18 00:00:00),0,5.125,23.5957,26.0812,-2.4855,7,8,0,0
"19224",(08/18/18 00:15:00),0,5,23.3146,26.0812,-2.7666,7,8,0,0
"19225",(08/18/18 00:30:00),0,4.875,23.1721,26.0581,-2.886,7,8,0,0
"19226",(08/18/18 00:45:00),0,5,23.0249,26.0449,-3.02,7,8,0,0
"19227",(08/18/18 01:00:00),0,4.875,22.8959,26.0449,-3.149,7,8,1,0
"19228",(08/18/18 01:15:00),0,5,23.093,26.0318,-2.9388,7,8,1,0
"19229",(08/18/18 01:30:00),0,4.875,22.9316,26.0224,-3.0908,7,8,1,0
"19230",(08/18/18 01:45:00),0,4.875,22.6691,26.0193,-3.3502,7,8,1,0
"19231",(08/18/18 02:00:00),0,5,22.7419,26.0193,-3.2774,7,8,2,0
"19232",(08/18/18 02:30:00),0,5,22.2506,26,-3.7494,7,8,2,0
"19233",(08/18/18 02:45:00),0.005095907928389,4.875,21.9898,25.9837,-3.9939,7,8,2,0
"19234",(08/18/18 03:00:00),0,4.875,21.9428,25.9837,-4.0409,7,8,3,0
"19235",(08/18/18 03:15:00),0,5.75,21.9793,25.9806,-4.0013,7,8,3,0
"19236",(08/18/18 03:30:00),0,5.625,21.9823,25.9806,-3.9983,7,8,3,0
"19237",(08/18/18 03:45:00),0.005095907928389,5.5,21.9303,25.9706,-4.0403,7,8,3,0
"19238",(08/18/18 04:00:00),0,5.75,21.5696,25.9575,-4.3879,7,8,4,0
"19239",(08/18/18 04:15:00),0,5.625,21.5344,25.9575,-4.4231,7,8,4,0
"19240",(08/18/18 04:30:00),0,5.625,21.3489,25.9475,-4.5986,7,8,4,0
"19241",(08/18/18 04:45:00),0,5.5,21.1339,25.9412,-4.8073,7,8,4,0
"19242",(08/18/18 05:00:00),0.014712276214834,5.625,21.1159,25.9412,-4.8253,7,8,5,0
"19243",(08/18/18 05:15:00),0.142218670076726,5.625,20.7985,25.9181,-5.1196,7,8,5,0
"19244",(08/18/18 05:30:00),0.27462915601023,5.375,20.7973,25.9118,-5.1145,7,8,5,0
"19245",(08/18/18 05:45:00),0.191259590792839,5.75,20.7155,25.9056,-5.1901,7,8,5,0
"19246",(08/18/18 06:00:00),0.382519181585678,5.75,20.539,25.9025,-5.3635,7,8,6,0
"19247",(08/18/18 06:15:00),0.308957800511509,5.125,20.4923,25.8831,-5.3908,7,8,6,0
"19248",(08/18/18 06:30:00),3.25835038363171,5.25,20.485,25.8831,-5.3981,7,8,6,0
"19249",(08/18/18 06:45:00),12.0519181585678,5,20.5138,25.8862,-5.3724,7,8,6,0
"19250",(08/18/18 07:00:00),21.4279219948849,6.05,20.5673,25.8731,-5.3058,7,8,7,0
"19251",(08/18/18 07:15:00),36.6955754475703,11,20.4591,25.8824,-5.4233,7,8,7,0
"19252",(08/18/18 07:30:00),55.6742007672634,10.975,20.5962,25.9012,-5.305,7,8,7,0
"19253",(08/18/18 07:45:00),74.9032480818414,10.15,20.9824,25.9356,-4.9532,7,8,7,0
"19254",(08/18/18 08:00:00),120.88462915601,10.425,21.2928,25.9893,-4.6965,7,8,8,0
"19255",(08/18/18 08:15:00),160.147525575448,10.4,21.7509,26.0112,-4.2603,7,8,8,0
"19256",(08/18/18 08:30:00),213.223861892583,10.425,22.513,26.0693,-3.5563,7,8,8,0
"19257",(08/18/18 08:45:00),268.390767263427,10.382,23.2297,26.1106,-2.8809,7,8,8,0
"19258",(08/18/18 09:00:00),328.620939897698,11.097,23.9931,26.1387,-2.1456,7,8,9,0
"19259",(08/18/18 09:15:00),386.841815856777,10.426,24.6646,26.1612,-1.4966,7,8,9,0
"19260",(08/18/18 09:30:00),444.740319693095,11.272,25.6719,26.2325,-0.560600000000001,7,8,9,0
"19261",(08/18/18 09:45:00),507.718120204604,10.111,26.817,26.2806,0.5364,7,8,9,0
"19262",(08/18/18 10:00:00),554.334712276215,10.947,27.9489,26.3199,1.629,7,8,10,0
"19263",(08/18/18 10:15:00),597.555358056266,11.075,28.6438,26.3649,2.2789,7,8,10,0
"19264",(08/18/18 10:30:00),644.568228900256,11.449,29.486,26.43,3.056,7,8,10,0
"19265",(08/18/18 10:45:00),689.220927109974,10.332,30.2338,26.4881,3.7457,7,8,10,0
"19266",(08/18/18 11:00:00),729.523740409207,11.24,30.8476,26.5374,4.3102,7,8,11,0
"19267",(08/18/18 11:15:00),764.195728900256,9.373,31.4666,26.5862,4.8804,7,8,11,0
"19268",(08/18/18 11:30:00),807.159872122762,5.687,31.2915,26.6418,4.6497,7,8,11,0
"19269",(08/18/18 11:45:00),837.680997442455,5.318,32.0195,26.6706,5.3489,7,8,11,0
"19270",(08/18/18 12:00:00),866.048932225064,6.286,32.1215,26.7262,5.3953,7,8,12,0
"19271",(08/18/18 12:15:00),893.480645780051,5.521,32.0854,26.7524,5.333,7,8,12,0
"19272",(08/18/18 12:30:00),922.802845268542,5.767,32.1413,26.8275,5.3138,7,8,12,0
"19273",(08/18/18 12:45:00),956.122429667519,5.855,32.0374,26.86,5.1774,7,8,12,0
"19274",(08/18/18 13:00:00),969.952742966752,6.749,32.7546,26.9125,5.8421,7,8,13,0
"19275",(08/18/18 13:15:00),979.683983375959,5.614,32.8355,26.955,5.8805,7,8,13,0
"19276",(08/18/18 13:30:00),960.616170076726,6.045,32.8666,27.0074,5.8592,7,8,13,0
"19277",(08/18/18 13:45:00),787.325818414322,5.275,32.5558,27.0468,5.509,7,8,13,0
"19278",(08/18/18 14:00:00),977.662934782609,6.321,32.6471,27.0956,5.5515,7,8,14,0
"19279",(08/18/18 14:15:00),939.324008951407,5.811,32.6604,27.1512,5.5092,7,8,14,0
"19280",(08/18/18 14:30:00),1008.46696930946,5.753,32.8132,27.2168,5.5964,7,8,14,0
"19281",(08/18/18 14:45:00),957.40544117647,7.172,33.039,27.2531,5.7859,7,8,14,0
"19282",(08/18/18 15:00:00),967.647257033248,5.333,32.7834,27.3218,5.4616,7,8,15,0
"19283",(08/18/18 15:15:00),940.469303069054,5.814,32.5975,27.3543,5.2432,7,8,15,0
"19284",(08/18/18 15:30:00),907.016726342711,5.727,32.6855,27.4037,5.2818,7,8,15,0
"19285",(08/18/18 15:45:00),874.261879795396,4.576,32.7131,27.4399,5.2732,7,8,15,0
"19286",(08/18/18 16:00:00),851.893983375959,5.385,32.648,27.4987,5.1493,7,8,16,0
"19287",(08/18/18 16:15:00),806.163318414322,5.575,32.2821,27.5249,4.7572,7,8,16,0
"19288",(08/18/18 16:30:00),759.517576726343,5.168,32.9487,27.5806,5.3681,7,8,16,0
"19289",(08/18/18 16:45:00),722.158331202046,5.062,33.227,27.61,5.617,7,8,16,0
"19290",(08/18/18 17:00:00),642.119578005115,5.089,33.2438,27.6424,5.6014,7,8,17,0
"19291",(08/18/18 17:15:00),587.230716112532,5.186,33.4055,27.6756,5.7299,7,8,17,0
"19292",(08/18/18 17:30:00),532.578638107417,4.808,33.544,27.6856,5.8584,7,8,17,0
"19293",(08/18/18 17:45:00),482.523030690537,4.771,33.5939,27.7056,5.8883,7,8,17,0
"19294",(08/18/18 18:00:00),433.517282608696,5.194,33.7035,27.715,5.9885,7,8,18,0
"19295",(08/18/18 18:15:00),362.773644501279,4.91,33.5112,27.715,5.7962,7,8,18,0
"19296",(08/18/18 18:30:00),301.631099744245,5.231,33.3519,27.7249,5.627,7,8,18,0
"19297",(08/18/18 18:45:00),243.909609974425,4.745,32.923,27.7118,5.2112,7,8,18,0
"19298",(08/18/18 19:00:00),188.817231457801,4.827,32.9839,27.6993,5.2846,7,8,19,0
"19299",(08/18/18 19:15:00),133.189296675192,4.275,32.9594,27.6668,5.2926,7,8,19,0
"19300",(08/18/18 19:30:00),72.3509207161125,4.85,32.7031,27.6606,5.0425,7,8,19,0
"19301",(08/18/18 19:45:00),22.5292774936061,4.375,31.737,27.6381,4.0989,7,8,19,0
"19302",(08/18/18 20:00:00),5.02855498721228,4.75,30.526,27.6225,2.9035,7,8,20,0
"19303",(08/18/18 20:15:00),0.005095907928389,5.25,29.5379,27.5968,1.9411,7,8,20,0
"19304",(08/18/18 20:30:00),0,5.5,28.3947,27.5443,0.8504,7,8,20,0
"19305",(08/18/18 20:45:00),0,6.375,27.2307,27.5218,-0.2911,7,8,20,0
"19306",(08/18/18 21:00:00),0,6,26.7678,27.4637,-0.695899999999998,7,8,21,0
"19307",(08/18/18 21:15:00),0,5.875,26.2938,27.4412,-1.1474,7,8,21,0
"19308",(08/18/18 21:30:00),0,5.875,26.402,27.4156,-1.0136,7,8,21,0
"19309",(08/18/18 21:45:00),0,5.625,26.1745,27.3731,-1.1986,7,8,21,0
"19310",(08/18/18 22:00:00),0,5.75,25.9587,27.3568,-1.3981,7,8,22,0
"19311",(08/18/18 22:15:00),0.005095907928389,5.375,25.451,27.3181,-1.8671,7,8,22,0
"19312",(08/18/18 22:30:00),0,5.375,24.8502,27.2824,-2.4322,7,8,22,0
"19313",(08/18/18 22:45:00),0,5.25,24.8165,27.2531,-2.4366,7,8,22,0
"19314",(08/18/18 23:00:00),0,5.375,24.5615,27.2237,-2.6622,7,8,23,0
"19315",(08/18/18 23:15:00),0,5.25,24.1223,27.1918,-3.0695,7,8,23,0
"19316",(08/18/18 23:30:00),0,5.25,24.2415,27.1624,-2.9209,7,8,23,0
"19317",(08/18/18 23:45:00),0.004904092071611,5.25,23.9371,27.1524,-3.2153,7,8,23,0
"19318",(08/19/18 00:00:00),0,5.125,23.5707,27.1162,-3.5455,1,8,0,0
"19319",(08/19/18 00:15:00),0.019616368286445,5,23.4214,27.0874,-3.666,1,8,0,0
"19320",(08/19/18 00:30:00),0,5.125,23.1407,27.0712,-3.9305,1,8,0,0
"19321",(08/19/18 01:00:00),0.014712276214834,4.875,22.8059,27.0156,-4.2097,1,8,1,0
"19322",(08/19/18 01:15:00),0.009808184143223,4.875,22.6001,26.9862,-4.3861,1,8,1,0
"19323",(08/19/18 01:30:00),0.024520460358056,4.875,22.4216,26.9668,-4.5452,1,8,1,0
"19324",(08/19/18 01:45:00),0.009808184143223,4.875,22.3335,26.9274,-4.5939,1,8,1,0
"19325",(08/19/18 02:00:00),0.053945012787724,4.875,22.1181,26.9143,-4.7962,1,8,2,0
"19326",(08/19/18 02:15:00),0.098081841432225,4.875,21.8249,26.9043,-5.0794,1,8,2,0
"19327",(08/19/18 02:30:00),0.093177749360614,5,21.8071,26.875,-5.0679,1,8,2,0
"19328",(08/19/18 02:45:00),0.15693094629156,5,21.5812,26.8362,-5.255,1,8,2,0
"19329",(08/19/18 03:00:00),0.191259590792839,4.75,21.6855,26.8137,-5.1282,1,8,3,0
"19330",(08/19/18 03:15:00),0.088273657289003,5.75,21.5365,26.7975,-5.261,1,8,3,0
"19331",(08/19/18 03:30:00),0.15693094629156,5.5,21.38,26.7675,-5.3875,1,8,3,0
"19332",(08/19/18 03:45:00),0.07846547314578,5.625,21.2625,26.7512,-5.4887,1,8,3,0
"19333",(08/19/18 04:00:00),0.009808184143223,5.875,21.1785,26.7387,-5.5602,1,8,4,0
"19334",(08/19/18 04:15:00),0.004904092071611,5.625,21.0032,26.7093,-5.7061,1,8,4,0
"19335",(08/19/18 04:30:00),0,8.375,20.9139,26.6962,-5.7823,1,8,4,0
"19336",(08/19/18 04:45:00),0,10.25,21.0276,26.6662,-5.6386,1,8,4,0
"19337",(08/19/18 05:00:00),0.014712276214834,11,21.126,26.6662,-5.5402,1,8,5,0
"19338",(08/19/18 05:15:00),0.073561381074169,10.875,21.0728,26.65,-5.5772,1,8,5,0
"19339",(08/19/18 05:30:00),0.009808184143223,11,20.9874,26.6212,-5.6338,1,8,5,0
"19340",(08/19/18 05:45:00),0.004904092071611,11,20.9306,26.5918,-5.6612,1,8,5,0
"19341",(08/19/18 06:00:00),0,11.125,20.8148,26.5887,-5.7739,1,8,6,0
"19342",(08/19/18 06:15:00),0.014712276214834,10.5,20.5098,26.5756,-6.0658,1,8,6,0
"19343",(08/19/18 06:30:00),1.22213554987212,10.5,20.438,26.5424,-6.1044,1,8,6,0
"19344",(08/19/18 06:45:00),12.3038363171355,11.175,20.3267,26.5424,-6.2157,1,8,6,0
"19345",(08/19/18 07:00:00),28.3491432225064,9.625,20.5579,26.5456,-5.9877,1,8,7,1
"19346",(08/19/18 07:15:00),42.0219884910486,10.3,20.6355,26.5356,-5.9001,1,8,7,1
"19347",(08/19/18 07:30:00),58.0892199488491,10.9,20.6533,26.5418,-5.8885,1,8,7,1
"19348",(08/19/18 07:45:00),80.533037084399,10.2,20.7463,26.5731,-5.8268,1,8,7,1
"19349",(08/19/18 08:00:00),113.665537084399,9.375,21.1098,26.6075,-5.4977,1,8,8,1
"19350",(08/19/18 08:15:00),156.19287084399,10.15,21.593,26.6231,-5.0301,1,8,8,1
"19351",(08/19/18 08:30:00),205.328932225064,10.55,22.0972,26.6512,-4.554,1,8,8,1
"19352",(08/19/18 08:45:00),247.95952685422,10.074,22.7656,26.6768,-3.9112,1,8,8,1
"19353",(08/19/18 09:00:00),299.607742966752,10.406,23.5685,26.6924,-3.1239,1,8,9,1
"19354",(08/19/18 09:15:00),347.360089514066,9.964,24.3572,26.7437,-2.3865,1,8,9,1
"19355",(08/19/18 09:30:00),411.053101023018,10.653,25.3702,26.7862,-1.416,1,8,9,1
"19356",(08/19/18 09:45:00),490.237525575448,10.504,26.623,26.8412,-0.2182,1,8,9,1
"19357",(08/19/18 10:00:00),506.52168797954,6.68,27.6848,26.8762,0.808599999999998,1,8,10,1
"19358",(08/19/18 10:15:00),556.934584398977,5.259,28.305,26.9181,1.3869,1,8,10,1
"19359",(08/19/18 10:30:00),597.698529411765,5.174,29.6477,26.9674,2.6803,1,8,10,1
"19360",(08/19/18 10:45:00),635.709111253197,5.056,30.2357,27.0318,3.2039,1,8,10,1
"19361",(08/19/18 11:00:00),688.147864450128,5.429,30.7775,27.1006,3.6769,1,8,11,1
"19362",(08/19/18 11:15:00),749.026675191816,5.09,31.4726,27.1593,4.3133,1,8,11,1
"19363",(08/19/18 11:30:00),609.971061381074,5.344,31.776,27.1981,4.5779,1,8,11,1
"19364",(08/19/18 11:45:00),530.865850383632,5.067,31.4621,27.2337,4.2284,1,8,11,1
"19365",(08/19/18 12:00:00),810.993491048593,5.644,31.6343,27.2793,4.355,1,8,12,1
"19366",(08/19/18 12:15:00),750.745306905371,5.489,31.4662,27.3087,4.1575,1,8,12,1
"19367",(08/19/18 12:30:00),702.223523017903,4.99,31.6537,27.3706,4.2831,1,8,12,1
"19368",(08/19/18 12:45:00),680.084923273657,6.172,31.8041,27.4,4.4041,1,8,12,1
"19369",(08/19/18 13:00:00),756.292538363171,5.29,32.2626,27.4456,4.817,1,8,13,1
"19370",(08/19/18 13:15:00),753.270748081842,4.988,32.5334,27.4812,5.0522,1,8,13,1
"19371",(08/19/18 13:30:00),824.026841432225,5.354,32.4066,27.5406,4.866,1,8,13,1
"19372",(08/19/18 13:45:00),743.86324168798,5.164,31.959,27.56,4.399,1,8,13,1
"19373",(08/19/18 14:00:00),956.997429667519,6.158,32.5009,27.6149,4.886,1,8,14,1
"19374",(08/19/18 14:15:00),986.38881713555,4.96,32.8621,27.6806,5.1815,1,8,14,1
"19375",(08/19/18 14:30:00),920.270274936062,6.242,33.2472,27.7293,5.5179,1,8,14,1
"19376",(08/19/18 14:45:00),900.377928388747,6.118,33.2628,27.7787,5.4841,1,8,14,1
"19377",(08/19/18 15:00:00),560.297845268542,5.058,33.0189,27.7981,5.2208,1,8,15,1
"19378",(08/19/18 15:15:00),891.816432225064,5.8,33.0112,27.8443,5.1669,1,8,15,1
"19379",(08/19/18 15:30:00),854.870006393862,4.319,32.9856,27.8937,5.0919,1,8,15,1
"19380",(08/19/18 15:45:00),824.181719948849,5.279,33.1142,27.9393,5.1749,1,8,15,1
"19381",(08/19/18 16:00:00),785.877039641944,5.058,33.0339,27.9687,5.0652,1,8,16,1
